"job_id","job_code","job_title","job_status","department_id","end_client_id","vendor_id","location_id","assigned_recruiter_id","experience_required","employment_type","work_mode","bill_rate","bill_rate_type","min_salary","max_salary","opened_date","closed_date","job_age_days","total_applications","screening_count","submitted_to_client_count","interview_count","total_offers","total_hires","total_placements","placement_rate"
190,JOB-2026-00190,Senior Java Developer,Closed,6,9,15,9,2,9,Contract-to-Hire,Hybrid,64.79,Hourly,111114.00,163950.00,2026-03-02,2026-06-06,96,24,5,4,1,1,1,0,0.00
863,JOB-2026-00863,Senior Java Developer,Closed,7,6,15,3,3,10,Contract,Hybrid,50.76,Hourly,121420.00,165273.00,2025-09-27,2025-11-11,45,23,4,3,1,0,0,0,0.00
319,JOB-2026-00319,DevOps Engineer,Closed,7,3,13,16,1,8,Contract-to-Hire,Onsite,75.00,Hourly,102760.00,151511.00,2025-07-17,2025-11-01,107,23,5,0,4,0,1,0,0.00
452,JOB-2026-00452,Senior Java Developer,Open,2,3,16,14,3,9,Contract,Hybrid,65.49,Hourly,94410.00,148637.00,2025-07-25,,384,21,5,2,2,0,1,0,0.00
259,JOB-2026-00259,Data Analyst,Closed,7,22,16,8,4,4,Contract-to-Hire,Remote,102.74,Hourly,54828.00,81544.00,2026-09-23,2026-11-05,43,0,0,0,0,0,0,0,
790,JOB-2026-00790,Java Developer,Closed,2,5,13,1,4,4,Full-time,Hybrid,65.97,Hourly,53948.00,96063.00,2026-11-23,2026-12-30,37,0,0,0,0,0,0,0,
257,JOB-2026-00257,Data Scientist,Closed,2,10,16,18,4,7,Contract,Onsite,110.20,Hourly,101108.00,142235.00,2026-12-29,2027-03-28,89,0,0,0,0,0,0,0,
256,JOB-2026-00256,Senior Java Developer,Filled,7,21,12,7,2,9,Contract,Remote,97.15,Hourly,127764.00,167353.00,2026-12-20,2027-03-15,85,0,0,0,0,0,0,0,
255,JOB-2026-00255,Business Analyst,On Hold,2,23,12,13,3,6,Contract-to-Hire,Hybrid,117.64,Hourly,75816.00,128853.00,2026-01-29,,196,0,0,0,0,0,0,0,
796,JOB-2026-00796,Business Analyst,Closed,2,9,11,11,3,5,Contract,Remote,67.71,Hourly,74080.00,121655.00,2026-10-13,2026-12-27,75,0,0,0,0,0,0,0,
797,JOB-2026-00797,Full Stack Developer,Closed,2,10,11,18,4,4,Contract,Hybrid,46.65,Hourly,57440.00,88581.00,2026-11-21,2027-02-28,99,0,0,0,0,0,0,0,
250,JOB-2026-00250,Business Analyst,On Hold,2,22,16,4,1,5,Full-time,Hybrid,72.99,Hourly,53605.00,106271.00,2026-04-03,,132,0,0,0,0,0,0,0,
799,JOB-2026-00799,Senior Java Developer,Closed,6,2,15,6,3,9,Full-time,Onsite,101.35,Hourly,99702.00,144502.00,2026-09-14,2026-10-26,42,0,0,0,0,0,0,0,
240,JOB-2026-00240,Data Analyst,Filled,2,8,14,18,1,6,Full-time,Onsite,77.95,Hourly,62352.00,89437.00,2026-11-01,2027-01-08,68,0,0,0,0,0,0,0,
236,JOB-2026-00236,Full Stack Developer,Filled,2,2,12,21,4,5,Contract,Onsite,72.27,Hourly,58575.00,89624.00,2026-08-14,2026-12-06,114,0,0,0,0,0,0,0,
802,JOB-2026-00802,Data Analyst,On Hold,2,10,15,1,4,6,Contract-to-Hire,Remote,88.79,Hourly,71016.00,100097.00,2026-09-17,,-35,0,0,0,0,0,0,0,
232,JOB-2026-00232,Senior Java Developer,Filled,7,22,16,18,2,8,Contract-to-Hire,Remote,102.79,Hourly,105440.00,127754.00,2026-08-21,2026-10-18,58,0,0,0,0,0,0,0,
230,JOB-2026-00230,DevOps Engineer,On Hold,7,6,15,10,3,7,Contract-to-Hire,Onsite,48.65,Hourly,92771.00,151075.00,2025-04-15,,485,0,0,0,0,0,0,0,
229,JOB-2026-00229,Data Analyst,Open,2,23,13,14,3,5,Full-time,Onsite,108.13,Hourly,55415.00,86765.00,2026-09-08,,-26,0,0,0,0,0,0,0,
228,JOB-2026-00228,Java Developer,Open,7,1,12,8,2,4,Contract,Onsite,58.01,Hourly,45356.00,82307.00,2026-12-07,,-116,0,0,0,0,0,0,0,
227,JOB-2026-00227,AI Engineer,On Hold,2,21,11,12,2,5,Contract-to-Hire,Hybrid,87.52,Hourly,65085.00,115508.00,2026-06-02,,72,0,0,0,0,0,0,0,
813,JOB-2026-00813,DevOps Engineer,Filled,7,9,11,18,3,4,Contract,Onsite,107.73,Hourly,46636.00,90462.00,2026-11-12,2027-01-08,57,0,0,0,0,0,0,0,
221,JOB-2026-00221,Data Scientist,On Hold,7,21,12,11,3,3,Full-time,Hybrid,113.13,Hourly,40404.00,65539.00,2026-12-01,,-110,0,0,0,0,0,0,0,
817,JOB-2026-00817,Full Stack Developer,On Hold,2,5,17,20,4,8,Contract,Remote,79.41,Hourly,92760.00,151356.00,2026-10-13,,-61,0,0,0,0,0,0,0,
219,JOB-2026-00219,ML Engineer,Open,6,6,17,19,4,8,Full-time,Remote,84.29,Hourly,84032.00,113936.00,2026-12-15,,-124,0,0,0,0,0,0,0,
212,JOB-2026-00212,Business Analyst,On Hold,6,10,12,16,1,5,Contract,Remote,66.49,Hourly,73240.00,95362.00,2025-07-06,,403,0,0,0,0,0,0,0,
207,JOB-2026-00207,AI Engineer,Closed,2,22,11,19,2,4,Contract,Onsite,68.38,Hourly,43280.00,79523.00,2026-11-04,2027-02-28,116,0,0,0,0,0,0,0,
204,JOB-2026-00204,Senior Java Developer,Closed,6,5,13,5,4,8,Full-time,Hybrid,89.13,Hourly,81928.00,127010.00,2026-12-01,2027-01-08,38,0,0,0,0,0,0,0,
822,JOB-2026-00822,Data Analyst,On Hold,6,23,13,7,1,5,Full-time,Remote,92.96,Hourly,52265.00,99055.00,2025-12-29,,227,0,0,0,0,0,0,0,
199,JOB-2026-00199,Senior Java Developer,On Hold,2,4,13,11,3,5,Contract-to-Hire,Hybrid,96.06,Hourly,74240.00,131452.00,2025-03-05,,526,0,0,0,0,0,0,0,
192,JOB-2026-00192,Data Scientist,Closed,2,9,15,6,3,3,Full-time,Onsite,50.15,Hourly,30309.00,59301.00,2026-12-20,2027-02-17,59,0,0,0,0,0,0,0,
829,JOB-2026-00829,Senior Data Analyst,Filled,7,5,14,5,4,8,Full-time,Onsite,66.43,Hourly,110696.00,170675.00,2026-10-28,2027-01-06,70,0,0,0,0,0,0,0,
191,JOB-2026-00191,Senior Java Developer,On Hold,2,4,11,3,2,9,Contract-to-Hire,Hybrid,49.28,Hourly,94869.00,135196.00,2026-12-17,,-126,0,0,0,0,0,0,0,
832,JOB-2026-00832,Senior Data Analyst,Open,2,7,13,7,2,6,Full-time,Onsite,42.18,Hourly,75498.00,110578.00,2026-11-05,,-84,0,0,0,0,0,0,0,
180,JOB-2026-00180,Full Stack Developer,Closed,7,23,17,13,1,4,Contract,Hybrid,99.98,Hourly,58920.00,96530.00,2026-10-05,2027-01-09,96,0,0,0,0,0,0,0,
837,JOB-2026-00837,Business Analyst,On Hold,6,22,17,12,2,5,Contract-to-Hire,Onsite,102.92,Hourly,56450.00,103925.00,2025-06-26,,413,0,0,0,0,0,0,0,
838,JOB-2026-00838,Senior Java Developer,Filled,2,1,14,5,1,10,Full-time,Hybrid,43.72,Hourly,130570.00,167948.00,2026-09-29,2026-11-25,57,0,0,0,0,0,0,0,
839,JOB-2026-00839,Data Analyst,On Hold,7,8,14,5,4,4,Full-time,Onsite,104.75,Hourly,47296.00,73333.00,2026-03-06,,160,0,0,0,0,0,0,0,
175,JOB-2026-00175,DevOps Engineer,Filled,6,8,12,19,1,7,Contract,Hybrid,103.67,Hourly,98378.00,145191.00,2026-12-03,2027-02-12,71,0,0,0,0,0,0,0,
842,JOB-2026-00842,Java Developer,Filled,6,7,16,7,1,5,Full-time,Remote,41.15,Hourly,65350.00,94867.00,2026-08-17,2026-12-12,117,0,0,0,0,0,0,0,
172,JOB-2026-00172,Senior Data Analyst,Closed,2,10,11,12,3,6,Contract-to-Hire,Hybrid,89.39,Hourly,84054.00,138638.00,2026-10-17,2026-12-21,65,0,0,0,0,0,0,0,
166,JOB-2026-00166,Senior Java Developer,Filled,6,2,17,12,2,9,Contract-to-Hire,Remote,91.76,Hourly,92709.00,136271.00,2026-12-20,2027-01-14,25,0,0,0,0,0,0,0,
847,JOB-2026-00847,DevOps Engineer,Closed,7,21,12,5,2,5,Full-time,Remote,115.38,Hourly,72095.00,107196.00,2026-12-12,2027-01-08,27,0,0,0,0,0,0,0,
165,JOB-2026-00165,Senior Java Developer,Open,6,3,16,13,4,10,Full-time,Hybrid,75.93,Hourly,140900.00,170021.00,2026-10-11,,-59,0,0,0,0,0,0,0,
850,JOB-2026-00850,ML Engineer,Open,6,3,16,11,3,5,Full-time,Remote,90.94,Hourly,66440.00,94531.00,2026-08-23,,-10,0,0,0,0,0,0,0,
163,JOB-2026-00163,ML Engineer,On Hold,6,6,13,19,4,6,Full-time,Hybrid,66.07,Hourly,89646.00,122809.00,2026-05-06,,99,0,0,0,0,0,0,0,
852,JOB-2026-00852,Full Stack Developer,Filled,7,9,11,20,1,6,Contract,Remote,109.21,Hourly,88752.00,119791.00,2026-12-28,2027-02-09,43,0,0,0,0,0,0,0,
5,JOB-2026-00005,Data Scientist,On Hold,6,21,16,11,2,7,Contract,Hybrid,58.32,Hourly,84035.00,114743.00,2026-04-19,,116,0,0,0,0,0,0,0,
854,JOB-2026-00854,AI Engineer,Open,7,23,17,18,4,7,Contract-to-Hire,Hybrid,106.99,Hourly,98378.00,132886.00,2026-08-29,,-16,0,0,0,0,0,0,0,
855,JOB-2026-00855,Senior Java Developer,Closed,7,23,12,19,3,5,Full-time,Remote,96.74,Hourly,74640.00,101704.00,2026-08-28,2026-09-27,30,0,0,0,0,0,0,0,
158,JOB-2026-00158,DevOps Engineer,Closed,6,10,13,3,2,6,Contract-to-Hire,Remote,61.44,Hourly,81222.00,113394.00,2026-11-28,2027-03-21,113,0,0,0,0,0,0,0,
857,JOB-2026-00857,Data Analyst,On Hold,2,4,13,2,4,5,Contract,Hybrid,76.66,Hourly,60380.00,103880.00,2026-12-01,,-110,0,0,0,0,0,0,0,
151,JOB-2026-00151,Data Analyst,Closed,6,4,11,1,2,6,Full-time,Onsite,80.46,Hourly,61662.00,86533.00,2026-11-16,2027-02-19,95,0,0,0,0,0,0,0,
865,JOB-2026-00865,Data Analyst,On Hold,7,3,11,18,4,5,Full-time,Hybrid,44.60,Hourly,67935.00,120515.00,2026-08-29,,-16,0,0,0,0,0,0,0,
868,JOB-2026-00868,Data Scientist,Open,6,8,16,11,1,8,Full-time,Onsite,47.53,Hourly,92752.00,129057.00,2026-09-08,,-26,0,0,0,0,0,0,0,
144,JOB-2026-00144,Business Analyst,On Hold,2,21,16,17,4,7,Full-time,Hybrid,95.70,Hourly,80038.00,128035.00,2026-07-24,,20,0,0,0,0,0,0,0,
873,JOB-2026-00873,Full Stack Developer,On Hold,6,9,17,15,4,4,Contract,Hybrid,93.50,Hourly,59772.00,89946.00,2026-09-20,,-38,0,0,0,0,0,0,0,
875,JOB-2026-00875,DevOps Engineer,Open,7,8,17,10,2,7,Contract,Onsite,74.11,Hourly,92603.00,148410.00,2026-10-21,,-69,0,0,0,0,0,0,0,
876,JOB-2026-00876,Senior Data Analyst,Closed,6,23,13,17,1,6,Contract,Hybrid,55.05,Hourly,87582.00,139308.00,2026-09-17,2027-01-10,115,0,0,0,0,0,0,0,
877,JOB-2026-00877,Data Scientist,On Hold,6,7,12,18,3,8,Full-time,Onsite,105.90,Hourly,100552.00,123694.00,2026-07-02,,42,0,0,0,0,0,0,0,
141,JOB-2026-00141,AI Engineer,On Hold,7,22,17,2,1,4,Full-time,Hybrid,73.54,Hourly,55092.00,97777.00,2025-06-08,,431,0,0,0,0,0,0,0,
879,JOB-2026-00879,Business Analyst,On Hold,2,1,12,6,3,2,Full-time,Remote,106.13,Hourly,20740.00,65741.00,2025-07-30,,379,0,0,0,0,0,0,0,
136,JOB-2026-00136,DevOps Engineer,Closed,6,22,13,19,1,8,Full-time,Remote,44.94,Hourly,94312.00,130529.00,2026-11-28,2027-02-18,82,0,0,0,0,0,0,0,
885,JOB-2026-00885,Data Scientist,Closed,7,9,11,6,2,5,Contract,Onsite,55.55,Hourly,68920.00,102069.00,2026-10-22,2026-12-13,52,0,0,0,0,0,0,0,
128,JOB-2026-00128,ML Engineer,On Hold,7,22,13,4,2,9,Contract,Remote,99.27,Hourly,125316.00,159339.00,2025-07-26,,383,0,0,0,0,0,0,0,
888,JOB-2026-00888,Senior Data Analyst,Filled,7,8,16,16,2,4,Contract,Hybrid,60.00,Hourly,55608.00,113061.00,2026-10-23,2026-12-26,64,0,0,0,0,0,0,0,
127,JOB-2026-00127,ML Engineer,Filled,6,6,17,10,2,6,Contract,Remote,63.01,Hourly,65988.00,123571.00,2026-11-24,2027-01-28,65,0,0,0,0,0,0,0,
890,JOB-2026-00890,DevOps Engineer,On Hold,2,7,14,15,4,4,Full-time,Hybrid,116.19,Hourly,53180.00,81373.00,2026-10-04,,-52,0,0,0,0,0,0,0,
2,JOB-2026-00002,DevOps Engineer,Filled,6,22,14,9,3,6,Full-time,Hybrid,57.23,Hourly,70830.00,120269.00,2026-08-27,2026-10-01,35,0,0,0,0,0,0,0,
123,JOB-2026-00123,Data Analyst,Open,7,1,15,6,4,6,Contract-to-Hire,Remote,90.32,Hourly,83322.00,120723.00,2026-11-03,,-82,0,0,0,0,0,0,0,
118,JOB-2026-00118,DevOps Engineer,On Hold,7,9,14,7,2,6,Full-time,Onsite,68.23,Hourly,84510.00,124730.00,2026-05-25,,80,0,0,0,0,0,0,0,
115,JOB-2026-00115,Full Stack Developer,Open,2,23,16,10,4,8,Contract,Hybrid,45.84,Hourly,115752.00,154735.00,2026-10-20,,-68,0,0,0,0,0,0,0,
114,JOB-2026-00114,Business Analyst,On Hold,6,23,15,21,3,4,Full-time,Onsite,101.36,Hourly,58468.00,81167.00,2025-01-30,,560,0,0,0,0,0,0,0,
109,JOB-2026-00109,Senior Data Analyst,On Hold,7,23,16,12,3,5,Contract,Remote,45.20,Hourly,53030.00,102655.00,2025-06-26,,413,0,0,0,0,0,0,0,
108,JOB-2026-00108,AI Engineer,On Hold,6,2,13,15,3,3,Contract,Remote,119.71,Hourly,30636.00,62828.00,2026-05-27,,78,0,0,0,0,0,0,0,
899,JOB-2026-00899,Java Developer,Filled,6,7,12,9,3,4,Full-time,Hybrid,81.07,Hourly,42720.00,85966.00,2026-09-10,2026-12-09,90,0,0,0,0,0,0,0,
900,JOB-2026-00900,Java Developer,Closed,7,6,11,15,3,3,Contract,Hybrid,46.42,Hourly,31278.00,66928.00,2026-12-19,2027-02-27,70,0,0,0,0,0,0,0,
901,JOB-2026-00901,Business Analyst,On Hold,7,7,14,9,1,2,Full-time,Hybrid,70.01,Hourly,29398.00,50657.00,2025-11-06,,280,0,0,0,0,0,0,0,
106,JOB-2026-00106,Java Developer,Filled,6,6,15,1,2,6,Full-time,Onsite,107.89,Hourly,81378.00,119371.00,2026-10-17,2026-12-22,66,0,0,0,0,0,0,0,
904,JOB-2026-00904,Business Analyst,Filled,7,21,11,2,1,2,Contract-to-Hire,Hybrid,51.10,Hourly,22558.00,80749.00,2026-10-04,2027-01-27,115,0,0,0,0,0,0,0,
105,JOB-2026-00105,Senior Data Analyst,Open,2,2,11,10,3,7,Contract-to-Hire,Onsite,75.67,Hourly,74522.00,122742.00,2026-09-09,,-27,0,0,0,0,0,0,0,
102,JOB-2026-00102,Senior Data Analyst,Open,6,6,15,21,3,6,Contract,Remote,106.43,Hourly,71850.00,98643.00,2026-08-19,,-6,0,0,0,0,0,0,0,
909,JOB-2026-00909,Senior Data Analyst,Filled,2,10,13,15,3,6,Contract-to-Hire,Remote,99.38,Hourly,88908.00,132597.00,2026-12-16,2027-01-08,23,0,0,0,0,0,0,0,
911,JOB-2026-00911,Data Analyst,Closed,7,23,17,5,2,3,Contract,Onsite,115.68,Hourly,37782.00,82781.00,2026-10-10,2026-12-19,70,0,0,0,0,0,0,0,
97,JOB-2026-00097,Data Scientist,On Hold,6,4,17,12,4,5,Full-time,Hybrid,73.19,Hourly,68400.00,122043.00,2025-05-31,,439,0,0,0,0,0,0,0,
914,JOB-2026-00914,Data Scientist,Open,2,5,13,5,3,5,Contract-to-Hire,Onsite,85.23,Hourly,62720.00,110834.00,2026-09-19,,-37,0,0,0,0,0,0,0,
915,JOB-2026-00915,Java Developer,On Hold,7,6,16,9,4,5,Full-time,Remote,67.26,Hourly,60080.00,93806.00,2025-12-01,,255,0,0,0,0,0,0,0,
916,JOB-2026-00916,Java Developer,Open,2,4,14,1,4,7,Contract-to-Hire,Remote,80.88,Hourly,102816.00,137818.00,2026-12-27,,-136,0,0,0,0,0,0,0,
917,JOB-2026-00917,Senior Data Analyst,Open,7,7,17,9,2,8,Contract,Remote,51.45,Hourly,112168.00,162490.00,2026-09-10,,-28,0,0,0,0,0,0,0,
95,JOB-2026-00095,Senior Java Developer,Filled,6,9,12,16,3,7,Contract-to-Hire,Hybrid,69.43,Hourly,83615.00,132726.00,2026-09-18,2026-11-01,44,0,0,0,0,0,0,0,
94,JOB-2026-00094,DevOps Engineer,Open,7,7,12,6,2,7,Contract-to-Hire,Hybrid,101.69,Hourly,100191.00,122664.00,2026-11-09,,-88,0,0,0,0,0,0,0,
91,JOB-2026-00091,Senior Java Developer,Open,2,2,15,10,4,7,Contract,Remote,97.90,Hourly,104279.00,127710.00,2026-10-09,,-57,0,0,0,0,0,0,0,
922,JOB-2026-00922,Data Analyst,Open,6,22,16,16,2,4,Contract-to-Hire,Onsite,114.16,Hourly,50616.00,107684.00,2026-08-06,,7,0,0,0,0,0,0,0,
87,JOB-2026-00087,Data Scientist,Open,7,23,16,15,4,5,Contract-to-Hire,Onsite,100.79,Hourly,58080.00,89450.00,2026-09-09,,-27,0,0,0,0,0,0,0,
83,JOB-2026-00083,AI Engineer,On Hold,2,23,12,10,3,6,Contract,Onsite,49.60,Hourly,89454.00,113044.00,2025-01-08,,582,0,0,0,0,0,0,0,
80,JOB-2026-00080,Senior Java Developer,Open,2,3,13,11,3,9,Contract-to-Hire,Remote,40.49,Hourly,131040.00,152760.00,2026-09-16,,-34,0,0,0,0,0,0,0,
78,JOB-2026-00078,Senior Java Developer,On Hold,2,9,13,14,1,5,Contract-to-Hire,Onsite,109.89,Hourly,65260.00,93787.00,2026-07-24,,20,0,0,0,0,0,0,0,
928,JOB-2026-00928,ML Engineer,Closed,2,4,12,2,1,7,Contract-to-Hire,Remote,104.37,Hourly,71652.00,120851.00,2026-09-10,2026-11-15,66,0,0,0,0,0,0,0,
929,JOB-2026-00929,Business Analyst,Closed,7,21,12,7,3,7,Contract,Hybrid,41.91,Hourly,87122.00,121169.00,2026-08-31,2026-12-06,97,0,0,0,0,0,0,0,
76,JOB-2026-00076,Business Analyst,Closed,7,7,11,21,1,6,Contract,Remote,110.22,Hourly,75978.00,120940.00,2026-09-04,2026-12-05,92,0,0,0,0,0,0,0,
72,JOB-2026-00072,AI Engineer,On Hold,7,23,15,3,2,8,Full-time,Hybrid,56.57,Hourly,119128.00,140527.00,2025-02-21,,538,0,0,0,0,0,0,0,
70,JOB-2026-00070,Full Stack Developer,Open,7,7,16,16,1,5,Contract-to-Hire,Remote,72.65,Hourly,72125.00,119592.00,2026-08-25,,-12,0,0,0,0,0,0,0,
69,JOB-2026-00069,Business Analyst,Closed,6,1,11,16,3,3,Contract-to-Hire,Hybrid,47.78,Hourly,31551.00,81977.00,2026-12-19,2027-01-20,32,0,0,0,0,0,0,0,
935,JOB-2026-00935,AI Engineer,Filled,7,9,16,8,4,4,Contract-to-Hire,Onsite,107.88,Hourly,54676.00,74803.00,2026-10-28,2027-01-06,70,0,0,0,0,0,0,0,
68,JOB-2026-00068,DevOps Engineer,Open,7,7,17,4,3,3,Contract-to-Hire,Remote,58.71,Hourly,41175.00,85330.00,2026-11-20,,-99,0,0,0,0,0,0,0,
938,JOB-2026-00938,Data Scientist,Open,6,21,17,19,2,3,Contract-to-Hire,Onsite,118.18,Hourly,38439.00,91623.00,2026-10-03,,-51,0,0,0,0,0,0,0,
67,JOB-2026-00067,Data Scientist,On Hold,7,3,17,13,2,5,Contract,Onsite,69.26,Hourly,69735.00,109077.00,2025-12-13,,243,0,0,0,0,0,0,0,
941,JOB-2026-00941,Data Analyst,On Hold,6,4,17,10,4,6,Contract-to-Hire,Onsite,83.36,Hourly,65298.00,117751.00,2025-05-28,,442,0,0,0,0,0,0,0,
64,JOB-2026-00064,Full Stack Developer,Open,2,22,13,13,1,3,Contract-to-Hire,Hybrid,40.65,Hourly,35829.00,80822.00,2026-08-09,,4,0,0,0,0,0,0,0,
944,JOB-2026-00944,DevOps Engineer,Closed,2,7,11,3,4,3,Contract-to-Hire,Hybrid,60.17,Hourly,40386.00,98863.00,2026-09-28,2026-10-16,18,0,0,0,0,0,0,0,
62,JOB-2026-00062,AI Engineer,Open,7,10,17,20,4,7,Full-time,Onsite,59.27,Hourly,93625.00,150713.00,2026-11-30,,-109,0,0,0,0,0,0,0,
56,JOB-2026-00056,Data Scientist,Filled,6,4,14,13,2,6,Contract,Hybrid,113.75,Hourly,74340.00,127689.00,2026-12-24,2027-03-09,75,0,0,0,0,0,0,0,
951,JOB-2026-00951,Business Analyst,Closed,2,2,17,19,2,3,Contract,Remote,49.27,Hourly,34827.00,84062.00,2026-11-07,2027-01-22,76,0,0,0,0,0,0,0,
53,JOB-2026-00053,Java Developer,Open,7,22,14,13,3,5,Full-time,Onsite,42.94,Hourly,63650.00,104690.00,2026-11-18,,-97,0,0,0,0,0,0,0,
52,JOB-2026-00052,Business Analyst,Closed,2,8,13,19,2,6,Full-time,Onsite,90.78,Hourly,61014.00,98676.00,2026-08-14,2026-11-20,98,0,0,0,0,0,0,0,
51,JOB-2026-00051,Full Stack Developer,Closed,7,8,11,14,1,3,Contract,Hybrid,65.79,Hourly,41517.00,81445.00,2026-12-18,2027-03-06,78,0,0,0,0,0,0,0,
49,JOB-2026-00049,Data Scientist,Open,6,4,13,15,3,3,Contract,Remote,94.99,Hourly,40038.00,89562.00,2026-12-07,,-116,0,0,0,0,0,0,0,
47,JOB-2026-00047,Full Stack Developer,On Hold,2,2,12,18,1,3,Contract-to-Hire,Onsite,88.51,Hourly,44178.00,67691.00,2025-06-05,,434,0,0,0,0,0,0,0,
961,JOB-2026-00961,Senior Java Developer,On Hold,7,8,15,17,3,9,Contract,Onsite,73.64,Hourly,118980.00,139194.00,2025-03-10,,521,0,0,0,0,0,0,0,
45,JOB-2026-00045,Full Stack Developer,Filled,6,4,13,10,2,5,Full-time,Hybrid,96.64,Hourly,74145.00,128527.00,2026-09-04,2026-10-26,52,0,0,0,0,0,0,0,
39,JOB-2026-00039,Senior Java Developer,Open,6,22,17,20,3,8,Contract-to-Hire,Remote,103.70,Hourly,92992.00,117972.00,2026-08-30,,-17,0,0,0,0,0,0,0,
38,JOB-2026-00038,AI Engineer,On Hold,6,22,11,10,2,6,Contract-to-Hire,Remote,86.29,Hourly,72594.00,116769.00,2025-06-21,,418,0,0,0,0,0,0,0,
37,JOB-2026-00037,DevOps Engineer,Open,7,1,12,1,2,3,Contract-to-Hire,Onsite,52.19,Hourly,38598.00,73292.00,2026-10-28,,-76,0,0,0,0,0,0,0,
34,JOB-2026-00034,Senior Java Developer,Open,7,6,13,14,4,8,Contract,Hybrid,99.80,Hourly,118272.00,139552.00,2026-08-13,,0,0,0,0,0,0,0,0,
970,JOB-2026-00970,Data Scientist,Closed,6,1,14,2,3,4,Contract-to-Hire,Remote,47.20,Hourly,47180.00,105550.00,2026-10-23,2026-12-02,40,0,0,0,0,0,0,0,
972,JOB-2026-00972,Senior Data Analyst,Open,6,8,14,8,2,8,Full-time,Remote,104.62,Hourly,83416.00,140942.00,2026-11-02,,-81,0,0,0,0,0,0,0,
31,JOB-2026-00031,Senior Data Analyst,Open,6,4,17,15,1,7,Contract,Remote,104.11,Hourly,82544.00,114070.00,2026-12-14,,-123,0,0,0,0,0,0,0,
30,JOB-2026-00030,Business Analyst,Filled,7,8,14,5,2,2,Full-time,Remote,95.01,Hourly,27460.00,74620.00,2026-10-07,2026-12-10,64,0,0,0,0,0,0,0,
28,JOB-2026-00028,AI Engineer,Closed,7,5,13,14,2,6,Contract,Remote,88.53,Hourly,78630.00,110035.00,2026-09-23,2026-10-08,15,0,0,0,0,0,0,0,
27,JOB-2026-00027,AI Engineer,Open,2,2,16,17,3,5,Contract-to-Hire,Hybrid,93.35,Hourly,67665.00,92250.00,2026-11-12,,-91,0,0,0,0,0,0,0,
978,JOB-2026-00978,Data Scientist,Open,2,1,12,9,4,6,Contract,Hybrid,71.94,Hourly,89016.00,118180.00,2026-10-27,,-75,0,0,0,0,0,0,0,
981,JOB-2026-00981,Data Analyst,Open,7,7,13,12,4,2,Contract,Remote,66.12,Hourly,28346.00,62678.00,2026-10-08,,-56,0,0,0,0,0,0,0,
23,JOB-2026-00023,Data Analyst,Filled,6,10,16,8,2,4,Contract,Onsite,118.10,Hourly,46880.00,83233.00,2026-11-14,2027-01-20,67,0,0,0,0,0,0,0,
984,JOB-2026-00984,Data Scientist,On Hold,7,3,17,9,1,6,Full-time,Onsite,78.61,Hourly,86886.00,144122.00,2025-09-19,,328,0,0,0,0,0,0,0,
22,JOB-2026-00022,DevOps Engineer,Open,6,6,15,14,2,3,Contract-to-Hire,Onsite,43.35,Hourly,32748.00,57679.00,2026-12-09,,-118,0,0,0,0,0,0,0,
20,JOB-2026-00020,DevOps Engineer,Open,2,2,16,9,2,3,Full-time,Onsite,88.39,Hourly,43629.00,83249.00,2026-11-11,,-90,0,0,0,0,0,0,0,
1000,JOB-2026-01000,Data Scientist,On Hold,7,10,15,14,2,5,Contract-to-Hire,Hybrid,104.02,Hourly,70680.00,108600.00,2026-06-28,,46,0,0,0,0,0,0,0,
16,JOB-2026-00016,Full Stack Developer,Open,7,5,12,19,1,5,Contract,Remote,83.38,Hourly,67325.00,123747.00,2026-11-09,,-88,0,0,0,0,0,0,0,
13,JOB-2026-00013,Full Stack Developer,Open,6,8,17,7,4,4,Contract,Remote,47.75,Hourly,57668.00,86339.00,2026-08-08,,5,0,0,0,0,0,0,0,
11,JOB-2026-00011,DevOps Engineer,On Hold,2,23,16,10,2,4,Full-time,Hybrid,119.61,Hourly,48684.00,103265.00,2026-09-14,,-32,0,0,0,0,0,0,0,
556,JOB-2026-00556,Data Analyst,On Hold,6,2,16,9,2,2,Contract,Remote,87.99,Hourly,23580.00,70521.00,2025-11-05,,281,0,0,0,0,0,0,0,
557,JOB-2026-00557,Data Scientist,Open,7,10,15,13,4,5,Full-time,Hybrid,91.25,Hourly,57180.00,98018.00,2026-11-14,,-93,0,0,0,0,0,0,0,
543,JOB-2026-00543,DevOps Engineer,On Hold,6,3,13,13,4,5,Full-time,Remote,115.90,Hourly,63355.00,121821.00,2025-01-24,,566,0,0,0,0,0,0,0,
561,JOB-2026-00561,Full Stack Developer,Open,7,3,15,8,2,3,Full-time,Onsite,46.25,Hourly,34728.00,58142.00,2026-10-12,,-60,0,0,0,0,0,0,0,
560,JOB-2026-00560,Java Developer,On Hold,2,23,16,20,2,4,Contract-to-Hire,Onsite,81.72,Hourly,47936.00,81424.00,2026-07-07,,37,0,0,0,0,0,0,0,
536,JOB-2026-00536,Full Stack Developer,Open,2,4,12,8,4,5,Contract-to-Hire,Remote,57.49,Hourly,73805.00,120081.00,2026-10-16,,-64,0,0,0,0,0,0,0,
532,JOB-2026-00532,DevOps Engineer,On Hold,7,1,17,13,2,4,Contract,Onsite,102.99,Hourly,45848.00,78692.00,2025-01-23,,567,0,0,0,0,0,0,0,
